run_id,sim_time,queue_name,location,length,event_type,actor_type,actor_id
20260611_171703_102cf35c,71424.43752818761,car_queue_3611512307,3611512307,0,dequeue,visitor,5023
20260611_171703_102cf35c,71424.60950065505,ticket_scan_queue,ticket_scan,325,dequeue,visitor,2615
20260611_171703_102cf35c,71425.44274214139,car_queue_46354890,Node1,1,enqueue,visitor,5024
20260611_171703_102cf35c,71425.44274214139,car_queue_46354890,46354890,0,dequeue,visitor,5024
20260611_171703_102cf35c,71425.66031816485,ticket_scan_queue,ticket_scan,326,enqueue,visitor,3971
20260611_171703_102cf35c,71427.01522514109,car_queue_46354890,Node1,1,enqueue,visitor,5026
20260611_171703_102cf35c,71427.01522514109,car_queue_46354890,46354890,0,dequeue,visitor,5026
20260611_171703_102cf35c,71427.02571793336,ticket_scan_queue,ticket_scan,327,enqueue,visitor,2999
20260611_171703_102cf35c,71427.02571793336,ticket_scan_queue,ticket_scan,326,dequeue,visitor,3949
20260611_171703_102cf35c,71427.49037225948,car_queue_46354890,Node1,1,enqueue,visitor,5027
20260611_171703_102cf35c,71427.49037225948,car_queue_46354890,46354890,0,dequeue,visitor,5027
20260611_171703_102cf35c,71427.66031816485,ticket_scan_queue,ticket_scan,327,enqueue,visitor,3972
20260611_171703_102cf35c,71427.7046627441,parking_entry_queue,parking_lot,739,enqueue,car,2219
20260611_171703_102cf35c,71428.42086642915,parking_lot_occupancy,parking_lot,1427,occupancy,car,1483
20260611_171703_102cf35c,71428.42086642915,parking_entry_queue,parking_lot,738,dequeue,car,1496
20260611_171703_102cf35c,71428.55167088217,car_queue_46354890,Node1,1,enqueue,visitor,5028
20260611_171703_102cf35c,71428.55167088217,car_queue_46354890,46354890,0,dequeue,visitor,5028
20260611_171703_102cf35c,71429.06661477507,car_queue_46354890,Node1,1,enqueue,visitor,5029
20260611_171703_102cf35c,71429.06661477507,car_queue_46354890,46354890,0,dequeue,visitor,5029
20260611_171703_102cf35c,71429.13515214344,ticket_scan_queue,ticket_scan,326,dequeue,visitor,2616
20260611_171703_102cf35c,71429.60950065505,ticket_scan_queue,ticket_scan,327,enqueue,visitor,2987
20260611_171703_102cf35c,71429.66031816485,ticket_scan_queue,ticket_scan,328,enqueue,visitor,3979
20260611_171703_102cf35c,71429.77417754724,car_queue_3611512307,Node5,1,enqueue,visitor,5030
20260611_171703_102cf35c,71429.77417754724,car_queue_3611512307,3611512307,0,dequeue,visitor,5030
20260611_171703_102cf35c,71429.91192106044,car_queue_46354890,Node1,1,enqueue,visitor,5031
20260611_171703_102cf35c,71429.91192106044,car_queue_46354890,46354890,0,dequeue,visitor,5031
20260611_171703_102cf35c,71430.03289062277,parking_entry_queue,parking_lot,739,enqueue,car,2253
20260611_171703_102cf35c,71430.32409400366,car_queue_3611512307,Node5,1,enqueue,visitor,5032
20260611_171703_102cf35c,71430.32409400366,car_queue_3611512307,3611512307,0,dequeue,visitor,5032
20260611_171703_102cf35c,71431.02571793336,ticket_scan_queue,ticket_scan,327,dequeue,visitor,2682
20260611_171703_102cf35c,71431.31143221907,parking_lot_occupancy,parking_lot,1428,occupancy,car,1531
20260611_171703_102cf35c,71431.31143221907,parking_entry_queue,parking_lot,738,dequeue,car,1534
20260611_171703_102cf35c,71431.43783982762,car_queue_46354890,Node1,1,enqueue,visitor,5033
20260611_171703_102cf35c,71431.43783982762,car_queue_46354890,46354890,0,dequeue,visitor,5033
20260611_171703_102cf35c,71431.66031816485,ticket_scan_queue,ticket_scan,328,enqueue,visitor,3988
20260611_171703_102cf35c,71432.60950065505,ticket_scan_queue,ticket_scan,327,dequeue,visitor,2688
20260611_171703_102cf35c,71432.74322281769,car_queue_46354890,Node1,1,enqueue,visitor,5034
20260611_171703_102cf35c,71432.74322281769,car_queue_46354890,46354890,0,dequeue,visitor,5034
20260611_171703_102cf35c,71432.99206011574,parking_entry_queue,parking_lot,739,enqueue,car,2222
20260611_171703_102cf35c,71433.66031816485,ticket_scan_queue,ticket_scan,328,enqueue,visitor,4003
20260611_171703_102cf35c,71433.73884260538,car_queue_46354890,Node1,1,enqueue,visitor,5036
20260611_171703_102cf35c,71433.73884260538,car_queue_46354890,46354890,0,dequeue,visitor,5036
20260611_171703_102cf35c,71433.77995009905,car_queue_46354890,Node1,1,enqueue,visitor,5037
20260611_171703_102cf35c,71433.77995009905,car_queue_46354890,46354890,0,dequeue,visitor,5037
20260611_171703_102cf35c,71433.89521494076,parking_lot_occupancy,parking_lot,1429,occupancy,car,1485
20260611_171703_102cf35c,71433.89521494076,parking_entry_queue,parking_lot,738,dequeue,car,1500
20260611_171703_102cf35c,71434.13515214344,ticket_scan_queue,ticket_scan,329,enqueue,visitor,3000
20260611_171703_102cf35c,71434.13515214344,ticket_scan_queue,ticket_scan,328,dequeue,visitor,2609
20260611_171703_102cf35c,71434.15240169496,car_queue_3611512307,Node5,1,enqueue,visitor,5038
20260611_171703_102cf35c,71434.15240169496,car_queue_3611512307,3611512307,0,dequeue,visitor,5038
20260611_171703_102cf35c,71435.66031816485,ticket_scan_queue,ticket_scan,329,enqueue,visitor,4008
20260611_171703_102cf35c,71436.434647139,car_queue_3611512307,Node5,1,enqueue,visitor,5039
20260611_171703_102cf35c,71436.434647139,car_queue_3611512307,3611512307,0,dequeue,visitor,5039
20260611_171703_102cf35c,71437.02571793336,ticket_scan_queue,ticket_scan,330,enqueue,visitor,3002
20260611_171703_102cf35c,71437.1247993974,car_queue_46354890,Node1,1,enqueue,visitor,5040
20260611_171703_102cf35c,71437.1247993974,car_queue_46354890,46354890,0,dequeue,visitor,5040
20260611_171703_102cf35c,71437.13515214344,ticket_scan_queue,ticket_scan,328,dequeue,visitor,2610
20260611_171703_102cf35c,71437.13515214344,ticket_scan_queue,ticket_scan,328,dequeue,visitor,2625
20260611_171703_102cf35c,71437.22978379838,parking_entry_queue,parking_lot,739,enqueue,car,2255
20260611_171703_102cf35c,71437.60950065505,ticket_scan_queue,ticket_scan,327,dequeue,visitor,2617
20260611_171703_102cf35c,71437.66031816485,ticket_scan_queue,ticket_scan,328,enqueue,visitor,4012
20260611_171703_102cf35c,71437.7552114597,parking_entry_queue,parking_lot,740,enqueue,car,2241
20260611_171703_102cf35c,71438.42086642915,parking_lot_occupancy,parking_lot,1430,occupancy,car,1496
20260611_171703_102cf35c,71438.42086642915,parking_entry_queue,parking_lot,739,dequeue,car,1489
20260611_171703_102cf35c,71439.02151131968,car_queue_46354890,Node1,1,enqueue,visitor,5041
20260611_171703_102cf35c,71439.02151131968,car_queue_46354890,46354890,0,dequeue,visitor,5041
20260611_171703_102cf35c,71439.60950065505,ticket_scan_queue,ticket_scan,329,enqueue,visitor,3003
20260611_171703_102cf35c,71439.60950065505,ticket_scan_queue,ticket_scan,330,enqueue,visitor,3004
20260611_171703_102cf35c,71439.66031816485,ticket_scan_queue,ticket_scan,331,enqueue,visitor,4013
20260611_171703_102cf35c,71440.02571793336,ticket_scan_queue,ticket_scan,330,dequeue,visitor,2620
20260611_171703_102cf35c,71440.06875196753,parking_entry_queue,parking_lot,740,enqueue,car,2256
20260611_171703_102cf35c,71440.33073470245,car_queue_46493064,Node4,1,enqueue,visitor,5042
20260611_171703_102cf35c,71440.33073470245,car_queue_46493064,46493064,0,dequeue,visitor,5042
20260611_171703_102cf35c,71440.82089949067,car_queue_3611512307,Node5,1,enqueue,visitor,5043
20260611_171703_102cf35c,71440.82089949067,car_queue_3611512307,3611512307,0,dequeue,visitor,5043
20260611_171703_102cf35c,71440.8482577782,car_queue_3611512307,Node5,1,enqueue,visitor,5044
20260611_171703_102cf35c,71440.8482577782,car_queue_3611512307,3611512307,0,dequeue,visitor,5044
20260611_171703_102cf35c,71441.31143221907,parking_lot_occupancy,parking_lot,1431,occupancy,car,1534
20260611_171703_102cf35c,71441.31143221907,parking_entry_queue,parking_lot,739,dequeue,car,1535
20260611_171703_102cf35c,71441.66031816485,ticket_scan_queue,ticket_scan,331,enqueue,visitor,4024
20260611_171703_102cf35c,71442.13515214344,ticket_scan_queue,ticket_scan,330,dequeue,visitor,2621
20260611_171703_102cf35c,71442.45704846547,parking_entry_queue,parking_lot,740,enqueue,car,2243
20260611_171703_102cf35c,71442.62459198805,car_queue_46354890,Node1,1,enqueue,visitor,5045
20260611_171703_102cf35c,71442.62459198805,car_queue_46354890,46354890,0,dequeue,visitor,5045
20260611_171703_102cf35c,71443.13717960627,car_queue_46493064,Node4,1,enqueue,visitor,5046
20260611_171703_102cf35c,71443.13717960627,car_queue_46493064,46493064,0,dequeue,visitor,5046
20260611_171703_102cf35c,71443.17855080523,car_queue_3611512307,Node5,1,enqueue,visitor,5047
20260611_171703_102cf35c,71443.17855080523,car_queue_3611512307,3611512307,0,dequeue,visitor,5047
20260611_171703_102cf35c,71443.24405399516,car_queue_3611512307,Node5,1,enqueue,visitor,5048
20260611_171703_102cf35c,71443.24405399516,car_queue_3611512307,3611512307,0,dequeue,visitor,5048
20260611_171703_102cf35c,71443.33283669353,car_queue_46354890,Node1,1,enqueue,visitor,5049
20260611_171703_102cf35c,71443.33283669353,car_queue_46354890,46354890,0,dequeue,visitor,5049
20260611_171703_102cf35c,71443.66031816485,ticket_scan_queue,ticket_scan,331,enqueue,visitor,4033
20260611_171703_102cf35c,71443.89521494076,parking_lot_occupancy,parking_lot,1432,occupancy,car,1500
20260611_171703_102cf35c,71443.89521494076,parking_entry_queue,parking_lot,739,dequeue,car,1491
20260611_171703_102cf35c,71444.02571793336,ticket_scan_queue,ticket_scan,330,dequeue,visitor,2690
20260611_171703_102cf35c,71444.13515214344,ticket_scan_queue,ticket_scan,331,enqueue,visitor,3005
20260611_171703_102cf35c,71444.13515214344,ticket_scan_queue,ticket_scan,332,enqueue,visitor,3007
20260611_171703_102cf35c,71444.13515214344,ticket_scan_queue,ticket_scan,333,enqueue,visitor,3008
20260611_171703_102cf35c,71444.78290516304,car_queue_46354890,Node1,1,enqueue,visitor,5050
20260611_171703_102cf35c,71444.78290516304,car_queue_46354890,46354890,0,dequeue,visitor,5050
20260611_171703_102cf35c,71445.60950065505,ticket_scan_queue,ticket_scan,332,dequeue,visitor,2691
20260611_171703_102cf35c,71445.66031816485,ticket_scan_queue,ticket_scan,333,enqueue,visitor,4051
20260611_171703_102cf35c,71446.10726597311,parking_entry_queue,parking_lot,740,enqueue,car,2245
20260611_171703_102cf35c,71446.34227502566,car_queue_46493064,Node4,1,enqueue,visitor,5051
20260611_171703_102cf35c,71446.34227502566,car_queue_46493064,46493064,0,dequeue,visitor,5051
20260611_171703_102cf35c,71447.02571793336,ticket_scan_queue,ticket_scan,334,enqueue,visitor,2995
20260611_171703_102cf35c,71447.02571793336,ticket_scan_queue,ticket_scan,335,enqueue,visitor,3001
20260611_171703_102cf35c,71447.02571793336,ticket_scan_queue,ticket_scan,336,enqueue,visitor,3006
20260611_171703_102cf35c,71447.13515214344,ticket_scan_queue,ticket_scan,335,dequeue,visitor,2692
20260611_171703_102cf35c,71447.66031816485,ticket_scan_queue,ticket_scan,336,enqueue,visitor,4054
20260611_171703_102cf35c,71448.09348751165,car_queue_46354890,Node1,1,enqueue,visitor,5052
20260611_171703_102cf35c,71448.09348751165,car_queue_46354890,46354890,0,dequeue,visitor,5052
20260611_171703_102cf35c,71448.41311911691,parking_entry_queue,parking_lot,741,enqueue,car,2257
20260611_171703_102cf35c,71448.42086642915,parking_lot_occupancy,parking_lot,1433,occupancy,car,1489
20260611_171703_102cf35c,71448.42086642915,parking_entry_queue,parking_lot,740,dequeue,car,1502
20260611_171703_102cf35c,71449.60950065505,ticket_scan_queue,ticket_scan,337,enqueue,visitor,3011
20260611_171703_102cf35c,71449.66031816485,ticket_scan_queue,ticket_scan,338,enqueue,visitor,4104
20260611_171703_102cf35c,71450.13515214344,ticket_scan_queue,ticket_scan,336,dequeue,visitor,2622
20260611_171703_102cf35c,71450.13515214344,ticket_scan_queue,ticket_scan,336,dequeue,visitor,2623
20260611_171703_102cf35c,71450.60950065505,ticket_scan_queue,ticket_scan,335,dequeue,visitor,2629
20260611_171703_102cf35c,71450.66533796357,parking_entry_queue,parking_lot,741,enqueue,car,2262
20260611_171703_102cf35c,71451.08601700696,parking_entry_queue,parking_lot,742,enqueue,car,2223
20260611_171703_102cf35c,71451.31143221907,parking_lot_occupancy,parking_lot,1434,occupancy,car,1535
20260611_171703_102cf35c,71451.31143221907,parking_entry_queue,parking_lot,741,dequeue,car,1504
20260611_171703_102cf35c,71451.66031816485,ticket_scan_queue,ticket_scan,336,enqueue,visitor,4111
20260611_171703_102cf35c,71453.02571793336,ticket_scan_queue,ticket_scan,335,dequeue,visitor,2693
20260611_171703_102cf35c,71453.66031816485,ticket_scan_queue,ticket_scan,336,enqueue,visitor,4123
20260611_171703_102cf35c,71453.89521494076,parking_lot_occupancy,parking_lot,1435,occupancy,car,1491
20260611_171703_102cf35c,71453.89521494076,parking_entry_queue,parking_lot,740,dequeue,car,1536
20260611_171703_102cf35c,71454.0263719973,car_queue_46354890,Node1,1,enqueue,visitor,5054
20260611_171703_102cf35c,71454.0263719973,car_queue_46354890,46354890,0,dequeue,visitor,5054
20260611_171703_102cf35c,71454.13515214344,ticket_scan_queue,ticket_scan,337,enqueue,visitor,3014
20260611_171703_102cf35c,71454.13515214344,ticket_scan_queue,ticket_scan,338,enqueue,visitor,3015
20260611_171703_102cf35c,71454.13515214344,ticket_scan_queue,ticket_scan,339,enqueue,visitor,3016
20260611_171703_102cf35c,71455.13515214344,ticket_scan_queue,ticket_scan,338,dequeue,visitor,2694
20260611_171703_102cf35c,71455.66031816485,ticket_scan_queue,ticket_scan,339,enqueue,visitor,4128
20260611_171703_102cf35c,71456.1457747567,parking_entry_queue,parking_lot,741,enqueue,car,2263
20260611_171703_102cf35c,71456.17961739705,car_queue_46354890,Node1,1,enqueue,visitor,5055
20260611_171703_102cf35c,71456.17961739705,car_queue_46354890,46354890,0,dequeue,visitor,5055
20260611_171703_102cf35c,71456.19372658138,parking_entry_queue,parking_lot,742,enqueue,car,2246
20260611_171703_102cf35c,71456.37090684714,car_queue_46354890,Node1,1,enqueue,visitor,5056
20260611_171703_102cf35c,71456.37090684714,car_queue_46354890,46354890,0,dequeue,visitor,5056
20260611_171703_102cf35c,71456.94937892744,car_queue_3611512307,Node5,1,enqueue,visitor,5057
20260611_171703_102cf35c,71456.94937892744,car_queue_3611512307,3611512307,0,dequeue,visitor,5057
20260611_171703_102cf35c,71457.02571793336,ticket_scan_queue,ticket_scan,340,enqueue,visitor,2960
20260611_171703_102cf35c,71457.02571793336,ticket_scan_queue,ticket_scan,341,enqueue,visitor,2963
20260611_171703_102cf35c,71457.02571793336,ticket_scan_queue,ticket_scan,340,dequeue,visitor,2565
20260611_171703_102cf35c,71457.66031816485,ticket_scan_queue,ticket_scan,341,enqueue,visitor,4150
20260611_171703_102cf35c,71458.42086642915,parking_lot_occupancy,parking_lot,1436,occupancy,car,1502
20260611_171703_102cf35c,71458.42086642915,parking_entry_queue,parking_lot,741,dequeue,car,1492
20260611_171703_102cf35c,71458.60950065505,ticket_scan_queue,ticket_scan,340,dequeue,visitor,2630
20260611_171703_102cf35c,71459.39456092459,car_queue_3611512307,Node5,1,enqueue,visitor,5058
20260611_171703_102cf35c,71459.39456092459,car_queue_3611512307,3611512307,0,dequeue,visitor,5058
20260611_171703_102cf35c,71459.60950065505,ticket_scan_queue,ticket_scan,341,enqueue,visitor,3012
20260611_171703_102cf35c,71459.66031816485,ticket_scan_queue,ticket_scan,342,enqueue,visitor,4154
20260611_171703_102cf35c,71460,shuttle_bus_queue,bus_stop,0,snapshot,system,
20260611_171703_102cf35c,71460,ticket_scan_queue,ticket_scan,342,snapshot,system,
20260611_171703_102cf35c,71460,car_queue_46354890,46354890,0,snapshot,system,
20260611_171703_102cf35c,71460,car_queue_46336597,46336597,0,snapshot,system,
20260611_171703_102cf35c,71460,car_queue_46527746,46527746,0,snapshot,system,
20260611_171703_102cf35c,71460,car_queue_46493064,46493064,0,snapshot,system,
20260611_171703_102cf35c,71460,car_queue_3611512307,3611512307,0,snapshot,system,
20260611_171703_102cf35c,71460,parking_entry_queue,parking_lot,741,snapshot,system,
20260611_171703_102cf35c,71460,parking_lot_occupancy,parking_lot,1436,snapshot,system,
20260611_171703_102cf35c,71460.13515214344,ticket_scan_queue,ticket_scan,341,dequeue,visitor,2633
20260611_171703_102cf35c,71460.17723375604,car_queue_3611512307,Node5,1,enqueue,visitor,5059
20260611_171703_102cf35c,71460.17723375604,car_queue_3611512307,3611512307,0,dequeue,visitor,5059
20260611_171703_102cf35c,71460.26654755828,parking_entry_queue,parking_lot,742,enqueue,car,2264
20260611_171703_102cf35c,71461.31143221907,parking_lot_occupancy,parking_lot,1437,occupancy,car,1504
20260611_171703_102cf35c,71461.31143221907,parking_entry_queue,parking_lot,741,dequeue,car,1539
20260611_171703_102cf35c,71461.63865606724,car_queue_46354890,Node1,1,enqueue,visitor,5060
20260611_171703_102cf35c,71461.63865606724,car_queue_46354890,46354890,0,dequeue,visitor,5060
20260611_171703_102cf35c,71461.66031816485,ticket_scan_queue,ticket_scan,342,enqueue,visitor,4160
20260611_171703_102cf35c,71461.99075074888,parking_entry_queue,parking_lot,742,enqueue,car,2230
20260611_171703_102cf35c,71463.13515214344,ticket_scan_queue,ticket_scan,340,dequeue,visitor,2634
20260611_171703_102cf35c,71463.13515214344,ticket_scan_queue,ticket_scan,340,dequeue,visitor,2626
20260611_171703_102cf35c,71463.57840313818,car_queue_46493064,Node4,1,enqueue,visitor,5061
20260611_171703_102cf35c,71463.57840313818,car_queue_46493064,46493064,0,dequeue,visitor,5061
20260611_171703_102cf35c,71463.60950065505,ticket_scan_queue,ticket_scan,339,dequeue,visitor,2627
20260611_171703_102cf35c,71463.64719556463,car_queue_46354890,Node1,1,enqueue,visitor,5062
20260611_171703_102cf35c,71463.64719556463,car_queue_46354890,46354890,0,dequeue,visitor,5062
20260611_171703_102cf35c,71463.66031816485,ticket_scan_queue,ticket_scan,340,enqueue,visitor,4166
20260611_171703_102cf35c,71463.89521494076,parking_lot_occupancy,parking_lot,1438,occupancy,car,1536
20260611_171703_102cf35c,71463.89521494076,parking_entry_queue,parking_lot,741,dequeue,car,1505
20260611_171703_102cf35c,71464.13515214344,ticket_scan_queue,ticket_scan,341,enqueue,visitor,3017
20260611_171703_102cf35c,71464.13515214344,ticket_scan_queue,ticket_scan,342,enqueue,visitor,3018
20260611_171703_102cf35c,71464.13515214344,ticket_scan_queue,ticket_scan,343,enqueue,visitor,3022
20260611_171703_102cf35c,71464.24284828988,car_queue_46354890,Node1,1,enqueue,visitor,5063
20260611_171703_102cf35c,71464.24284828988,car_queue_46354890,46354890,0,dequeue,visitor,5063
20260611_171703_102cf35c,71464.69154552696,parking_entry_queue,parking_lot,742,enqueue,car,2266
20260611_171703_102cf35c,71464.9117661151,car_queue_46354890,Node1,1,enqueue,visitor,5064
20260611_171703_102cf35c,71464.9117661151,car_queue_46354890,46354890,0,dequeue,visitor,5064
20260611_171703_102cf35c,71464.98338902456,car_queue_46354890,Node1,1,enqueue,visitor,5065
20260611_171703_102cf35c,71464.98338902456,car_queue_46354890,46354890,0,dequeue,visitor,5065
20260611_171703_102cf35c,71465.66031816485,ticket_scan_queue,ticket_scan,344,enqueue,visitor,4170
20260611_171703_102cf35c,71466.02571793336,ticket_scan_queue,ticket_scan,343,dequeue,visitor,2696
20260611_171703_102cf35c,71466.36656458027,car_queue_46354890,Node1,1,enqueue,visitor,5066
20260611_171703_102cf35c,71466.36656458027,car_queue_46354890,46354890,0,dequeue,visitor,5066
20260611_171703_102cf35c,71466.53775182733,car_queue_46354890,Node1,1,enqueue,visitor,5067
20260611_171703_102cf35c,71466.53775182733,car_queue_46354890,46354890,0,dequeue,visitor,5067
20260611_171703_102cf35c,71467.02571793336,ticket_scan_queue,ticket_scan,344,enqueue,visitor,3009
20260611_171703_102cf35c,71467.02571793336,ticket_scan_queue,ticket_scan,345,enqueue,visitor,3010
20260611_171703_102cf35c,71467.02571793336,ticket_scan_queue,ticket_scan,346,enqueue,visitor,3019
20260611_171703_102cf35c,71467.37179733021,parking_entry_queue,parking_lot,743,enqueue,car,2249
20260611_171703_102cf35c,71467.57555711338,car_queue_46354890,Node1,1,enqueue,visitor,5068
20260611_171703_102cf35c,71467.57555711338,car_queue_46354890,46354890,0,dequeue,visitor,5068
20260611_171703_102cf35c,71467.66031816485,ticket_scan_queue,ticket_scan,347,enqueue,visitor,4187
20260611_171703_102cf35c,71467.80316620685,car_queue_46354890,Node1,1,enqueue,visitor,5069
20260611_171703_102cf35c,71467.80316620685,car_queue_46354890,46354890,0,dequeue,visitor,5069
20260611_171703_102cf35c,71468.13515214344,ticket_scan_queue,ticket_scan,346,dequeue,visitor,2701
20260611_171703_102cf35c,71468.40421111109,car_queue_46354890,Node1,1,enqueue,visitor,5071
20260611_171703_102cf35c,71468.40421111109,car_queue_46354890,46354890,0,dequeue,visitor,5071
20260611_171703_102cf35c,71468.42086642915,parking_lot_occupancy,parking_lot,1439,occupancy,car,1492
20260611_171703_102cf35c,71468.42086642915,parking_entry_queue,parking_lot,742,dequeue,car,1540
20260611_171703_102cf35c,71468.42103877806,car_queue_46354890,Node1,1,enqueue,visitor,5072
20260611_171703_102cf35c,71468.42103877806,car_queue_46354890,46354890,0,dequeue,visitor,5072
20260611_171703_102cf35c,71468.60836957234,parking_entry_queue,parking_lot,743,enqueue,car,2267
20260611_171703_102cf35c,71469.60950065505,ticket_scan_queue,ticket_scan,347,enqueue,visitor,3023
20260611_171703_102cf35c,71469.66031816485,ticket_scan_queue,ticket_scan,348,enqueue,visitor,4227
20260611_171703_102cf35c,71470.02571793336,ticket_scan_queue,ticket_scan,347,dequeue,visitor,2636
20260611_171703_102cf35c,71471.31143221907,parking_lot_occupancy,parking_lot,1440,occupancy,car,1539
20260611_171703_102cf35c,71471.31143221907,parking_entry_queue,parking_lot,742,dequeue,car,1493
20260611_171703_102cf35c,71471.60950065505,ticket_scan_queue,ticket_scan,346,dequeue,visitor,2628
20260611_171703_102cf35c,71471.66031816485,ticket_scan_queue,ticket_scan,347,enqueue,visitor,4255
20260611_171703_102cf35c,71471.76902170946,car_queue_3611512307,Node5,1,enqueue,visitor,5073
20260611_171703_102cf35c,71471.76902170946,car_queue_3611512307,3611512307,0,dequeue,visitor,5073
20260611_171703_102cf35c,71472.17242635344,car_queue_3611512307,Node5,1,enqueue,visitor,5074
20260611_171703_102cf35c,71472.17242635344,car_queue_3611512307,3611512307,0,dequeue,visitor,5074
20260611_171703_102cf35c,71472.50607866228,parking_entry_queue,parking_lot,743,enqueue,car,2196
20260611_171703_102cf35c,71473.13515214344,ticket_scan_queue,ticket_scan,346,dequeue,visitor,2705
20260611_171703_102cf35c,71473.66031816485,ticket_scan_queue,ticket_scan,347,enqueue,visitor,4333
20260611_171703_102cf35c,71473.74692366809,shuttle_bus_queue,bus_stop,1,enqueue,visitor,4873
20260611_171703_102cf35c,71473.74692366809,shuttle_bus_queue,bus_stop,0,dequeue,visitor,4873
20260611_171703_102cf35c,71473.89521494076,parking_lot_occupancy,parking_lot,1441,occupancy,car,1505
20260611_171703_102cf35c,71473.89521494076,parking_entry_queue,parking_lot,742,dequeue,car,1507
20260611_171703_102cf35c,71474.13515214344,ticket_scan_queue,ticket_scan,348,enqueue,visitor,3059
20260611_171703_102cf35c,71474.13515214344,ticket_scan_queue,ticket_scan,349,enqueue,visitor,3060
20260611_171703_102cf35c,71474.13515214344,ticket_scan_queue,ticket_scan,350,enqueue,visitor,3063
20260611_171703_102cf35c,71474.79332223337,car_queue_3611512307,Node5,1,enqueue,visitor,5075
20260611_171703_102cf35c,71474.79332223337,car_queue_3611512307,3611512307,0,dequeue,visitor,5075
20260611_171703_102cf35c,71474.86932071684,car_queue_46493064,Node4,1,enqueue,visitor,5076
20260611_171703_102cf35c,71474.86932071684,car_queue_46493064,46493064,0,dequeue,visitor,5076
20260611_171703_102cf35c,71475.21223787598,car_queue_46354890,Node1,1,enqueue,visitor,5077
20260611_171703_102cf35c,71475.21223787598,car_queue_46354890,46354890,0,dequeue,visitor,5077
20260611_171703_102cf35c,71475.4274072402,car_queue_3611512307,Node5,1,enqueue,visitor,5078
20260611_171703_102cf35c,71475.4274072402,car_queue_3611512307,3611512307,0,dequeue,visitor,5078
20260611_171703_102cf35c,71475.66031816485,ticket_scan_queue,ticket_scan,351,enqueue,visitor,4349
20260611_171703_102cf35c,71475.79164704516,parking_entry_queue,parking_lot,743,enqueue,car,2252
20260611_171703_102cf35c,71476.13515214344,ticket_scan_queue,ticket_scan,349,dequeue,visitor,2631
20260611_171703_102cf35c,71476.13515214344,ticket_scan_queue,ticket_scan,349,dequeue,visitor,2632
20260611_171703_102cf35c,71476.57597965335,car_queue_46354890,Node1,1,enqueue,visitor,5079
20260611_171703_102cf35c,71476.57597965335,car_queue_46354890,46354890,0,dequeue,visitor,5079
20260611_171703_102cf35c,71476.60950065505,ticket_scan_queue,ticket_scan,348,dequeue,visitor,2635
20260611_171703_102cf35c,71476.74747718939,car_queue_3611512307,Node5,1,enqueue,visitor,5080
20260611_171703_102cf35c,71476.74747718939,car_queue_3611512307,3611512307,0,dequeue,visitor,5080
20260611_171703_102cf35c,71477.02571793336,ticket_scan_queue,ticket_scan,349,enqueue,visitor,2972
20260611_171703_102cf35c,71477.37959721652,car_queue_3611512307,Node5,1,enqueue,visitor,5081
20260611_171703_102cf35c,71477.37959721652,car_queue_3611512307,3611512307,0,dequeue,visitor,5081
20260611_171703_102cf35c,71477.59589377021,car_queue_46354890,Node1,1,enqueue,visitor,5082
20260611_171703_102cf35c,71477.59589377021,car_queue_46354890,46354890,0,dequeue,visitor,5082
20260611_171703_102cf35c,71477.66031816485,ticket_scan_queue,ticket_scan,350,enqueue,visitor,4351
20260611_171703_102cf35c,71478.42086642915,parking_lot_occupancy,parking_lot,1442,occupancy,car,1540
20260611_171703_102cf35c,71478.42086642915,parking_entry_queue,parking_lot,742,dequeue,car,1544
20260611_171703_102cf35c,71479.02571793336,ticket_scan_queue,ticket_scan,349,dequeue,visitor,2706
20260611_171703_102cf35c,71479.60950065505,ticket_scan_queue,ticket_scan,350,enqueue,visitor,3025
20260611_171703_102cf35c,71479.60950065505,ticket_scan_queue,ticket_scan,351,enqueue,visitor,3026
20260611_171703_102cf35c,71479.60950065505,ticket_scan_queue,ticket_scan,352,enqueue,visitor,3028
20260611_171703_102cf35c,71479.66031816485,ticket_scan_queue,ticket_scan,353,enqueue,visitor,4354
20260611_171703_102cf35c,71479.93075120082,parking_entry_queue,parking_lot,743,enqueue,car,2269
20260611_171703_102cf35c,71481.13515214344,ticket_scan_queue,ticket_scan,352,dequeue,visitor,2640
20260611_171703_102cf35c,71481.31143221907,parking_lot_occupancy,parking_lot,1443,occupancy,car,1493
20260611_171703_102cf35c,71481.31143221907,parking_entry_queue,parking_lot,742,dequeue,car,1494
20260611_171703_102cf35c,71481.66031816485,ticket_scan_queue,ticket_scan,353,enqueue,visitor,4361
20260611_171703_102cf35c,71481.68900380033,car_queue_46354890,Node1,1,enqueue,visitor,5083
20260611_171703_102cf35c,71481.68900380033,car_queue_46354890,46354890,0,dequeue,visitor,5083
20260611_171703_102cf35c,71483.02571793336,ticket_scan_queue,ticket_scan,352,dequeue,visitor,2641
20260611_171703_102cf35c,71483.66031816485,ticket_scan_queue,ticket_scan,353,enqueue,visitor,4366
20260611_171703_102cf35c,71483.89521494076,parking_lot_occupancy,parking_lot,1444,occupancy,car,1507
20260611_171703_102cf35c,71483.89521494076,parking_entry_queue,parking_lot,741,dequeue,car,1508
20260611_171703_102cf35c,71483.98603282585,car_queue_3611512307,Node5,1,enqueue,visitor,5084
