run_id,visitor_id,sim_time,state,mode,location
20260611_171703_102cf35c,2479,70038.13515214344,scanning,shuttle,ticket_scan
20260611_171703_102cf35c,2180,70038.42086642915,walking_ticket,car,parking_area
20260611_171703_102cf35c,2181,70038.42086642915,walking_ticket,car,parking_area
20260611_171703_102cf35c,2183,70038.42086642915,walking_ticket,car,parking_area
20260611_171703_102cf35c,2214,70038.42086642915,parking,car,parking_lot
20260611_171703_102cf35c,2776,70039.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,2017,70039.60950065505,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,3684,70039.6464608177,generated,car,Node1
20260611_171703_102cf35c,3684,70039.6464608177,waiting_car,car,Node1
20260611_171703_102cf35c,3684,70039.6464608177,in_car,car,46354890
20260611_171703_102cf35c,3685,70039.84876686649,generated,car,Node1
20260611_171703_102cf35c,3685,70039.84876686649,waiting_car,car,Node1
20260611_171703_102cf35c,3685,70039.84876686649,in_car,car,46354890
20260611_171703_102cf35c,2436,70040.02571793336,scanned,shuttle,ticket_scan
20260611_171703_102cf35c,1842,70040.02571793336,scanning,car,ticket_scan
20260611_171703_102cf35c,3686,70040.85701169676,generated,car,Node1
20260611_171703_102cf35c,3686,70040.85701169676,waiting_car,car,Node1
20260611_171703_102cf35c,3686,70040.85701169676,in_car,car,46354890
20260611_171703_102cf35c,3687,70040.9975130363,generated,shuttle,Bus_start
20260611_171703_102cf35c,3687,70040.9975130363,walking_to_bus,shuttle,Bus_start
20260611_171703_102cf35c,2785,70041.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,2133,70041.31143221907,walking_ticket,car,parking_area
20260611_171703_102cf35c,2134,70041.31143221907,walking_ticket,car,parking_area
20260611_171703_102cf35c,2289,70041.31143221907,parking,car,parking_lot
20260611_171703_102cf35c,2292,70041.31143221907,parking,car,parking_lot
20260611_171703_102cf35c,2463,70041.60950065505,scanned,shuttle,ticket_scan
20260611_171703_102cf35c,1850,70041.60950065505,scanning,car,ticket_scan
20260611_171703_102cf35c,3688,70041.77524738427,generated,car,Node1
20260611_171703_102cf35c,3688,70041.77524738427,waiting_car,car,Node1
20260611_171703_102cf35c,3688,70041.77524738427,in_car,car,46354890
20260611_171703_102cf35c,3689,70042.13627183078,generated,car,Node1
20260611_171703_102cf35c,3689,70042.13627183078,waiting_car,car,Node1
20260611_171703_102cf35c,3689,70042.13627183078,in_car,car,46354890
20260611_171703_102cf35c,1803,70043.13515214344,scanned,car,ticket_scan
20260611_171703_102cf35c,2503,70043.13515214344,scanning,shuttle,ticket_scan
20260611_171703_102cf35c,2787,70043.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,2138,70043.89521494076,walking_ticket,car,parking_area
20260611_171703_102cf35c,2216,70043.89521494076,parking,car,parking_lot
20260611_171703_102cf35c,2221,70043.89521494076,parking,car,parking_lot
20260611_171703_102cf35c,3690,70043.94994332928,generated,car,Node1
20260611_171703_102cf35c,3690,70043.94994332928,waiting_car,car,Node1
20260611_171703_102cf35c,3690,70043.94994332928,in_car,car,46354890
20260611_171703_102cf35c,2064,70044.13515214344,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,3691,70044.36983011299,generated,car,Node5
20260611_171703_102cf35c,3691,70044.36983011299,waiting_car,car,Node5
20260611_171703_102cf35c,3691,70044.36983011299,in_car,car,3611512307
20260611_171703_102cf35c,2801,70045.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,3692,70045.80923522095,generated,car,Node4
20260611_171703_102cf35c,3692,70045.80923522095,waiting_car,car,Node4
20260611_171703_102cf35c,3692,70045.80923522095,in_car,car,46493064
20260611_171703_102cf35c,1804,70046.13515214344,scanned,car,ticket_scan
20260611_171703_102cf35c,2557,70046.13515214344,scanning,shuttle,ticket_scan
20260611_171703_102cf35c,2469,70046.13515214344,scanned,shuttle,ticket_scan
20260611_171703_102cf35c,1758,70046.13515214344,scanning,car,ticket_scan
20260611_171703_102cf35c,1802,70046.60950065505,scanned,car,ticket_scan
20260611_171703_102cf35c,1771,70046.60950065505,scanning,car,ticket_scan
20260611_171703_102cf35c,2066,70047.02571793336,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,2069,70047.02571793336,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,2803,70047.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,2131,70048.42086642915,walking_ticket,car,parking_area
20260611_171703_102cf35c,2132,70048.42086642915,walking_ticket,car,parking_area
20260611_171703_102cf35c,2135,70048.42086642915,walking_ticket,car,parking_area
20260611_171703_102cf35c,2293,70048.42086642915,parking,car,parking_lot
20260611_171703_102cf35c,3693,70048.74090511781,generated,car,Node5
20260611_171703_102cf35c,3693,70048.74090511781,waiting_car,car,Node5
20260611_171703_102cf35c,3693,70048.74090511781,in_car,car,3611512307
20260611_171703_102cf35c,2475,70049.02571793336,scanned,shuttle,ticket_scan
20260611_171703_102cf35c,2560,70049.02571793336,scanning,shuttle,ticket_scan
20260611_171703_102cf35c,2807,70049.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,3694,70049.32876526733,generated,car,Node5
20260611_171703_102cf35c,3694,70049.32876526733,waiting_car,car,Node5
20260611_171703_102cf35c,3694,70049.32876526733,in_car,car,3611512307
20260611_171703_102cf35c,2018,70049.60950065505,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,2022,70049.60950065505,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,3505,70050.78500038551,waiting_bus,shuttle,bus_stop
20260611_171703_102cf35c,3505,70050.78500038551,in_bus,shuttle,bus
20260611_171703_102cf35c,2479,70051.13515214344,scanned,shuttle,ticket_scan
20260611_171703_102cf35c,1851,70051.13515214344,scanning,car,ticket_scan
20260611_171703_102cf35c,2808,70051.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,2186,70051.31143221907,walking_ticket,car,parking_area
20260611_171703_102cf35c,2295,70051.31143221907,parking,car,parking_lot
20260611_171703_102cf35c,2296,70051.31143221907,parking,car,parking_lot
20260611_171703_102cf35c,3695,70051.49673489529,generated,car,Node5
20260611_171703_102cf35c,3695,70051.49673489529,waiting_car,car,Node5
20260611_171703_102cf35c,3695,70051.49673489529,in_car,car,3611512307
20260611_171703_102cf35c,1842,70053.02571793336,scanned,car,ticket_scan
20260611_171703_102cf35c,1858,70053.02571793336,scanning,car,ticket_scan
20260611_171703_102cf35c,2812,70053.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,2136,70053.89521494076,walking_ticket,car,parking_area
20260611_171703_102cf35c,2228,70053.89521494076,parking,car,parking_lot
20260611_171703_102cf35c,2096,70054.13515214344,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,1850,70054.60950065505,scanned,car,ticket_scan
20260611_171703_102cf35c,1859,70054.60950065505,scanning,car,ticket_scan
20260611_171703_102cf35c,3696,70054.75678269367,generated,car,Node1
20260611_171703_102cf35c,3696,70054.75678269367,waiting_car,car,Node1
20260611_171703_102cf35c,3696,70054.75678269367,in_car,car,46354890
20260611_171703_102cf35c,2815,70055.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,3697,70055.58907882539,generated,car,Node1
20260611_171703_102cf35c,3697,70055.58907882539,waiting_car,car,Node1
20260611_171703_102cf35c,3697,70055.58907882539,in_car,car,46354890
20260611_171703_102cf35c,3698,70055.6933690742,generated,car,Node5
20260611_171703_102cf35c,3698,70055.6933690742,waiting_car,car,Node5
20260611_171703_102cf35c,3698,70055.6933690742,in_car,car,3611512307
20260611_171703_102cf35c,3699,70055.83030485843,generated,car,Node1
20260611_171703_102cf35c,3699,70055.83030485843,waiting_car,car,Node1
20260611_171703_102cf35c,3699,70055.83030485843,in_car,car,46354890
20260611_171703_102cf35c,3700,70055.89147639093,generated,shuttle,Bus_start
20260611_171703_102cf35c,3700,70055.89147639093,walking_to_bus,shuttle,Bus_start
20260611_171703_102cf35c,3701,70055.89920552548,generated,car,Node5
20260611_171703_102cf35c,3701,70055.89920552548,waiting_car,car,Node5
20260611_171703_102cf35c,3701,70055.89920552548,in_car,car,3611512307
20260611_171703_102cf35c,2503,70056.13515214344,scanned,shuttle,ticket_scan
20260611_171703_102cf35c,2605,70056.13515214344,scanning,shuttle,ticket_scan
20260611_171703_102cf35c,3702,70056.31332584437,generated,shuttle,Bus_start
20260611_171703_102cf35c,3702,70056.31332584437,walking_to_bus,shuttle,Bus_start
20260611_171703_102cf35c,3703,70056.97599246916,generated,car,Node1
20260611_171703_102cf35c,3703,70056.97599246916,waiting_car,car,Node1
20260611_171703_102cf35c,3703,70056.97599246916,in_car,car,46354890
20260611_171703_102cf35c,2072,70057.02571793336,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,2076,70057.02571793336,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,2079,70057.02571793336,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,2819,70057.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,3704,70058.23556078001,generated,shuttle,Bus_start
20260611_171703_102cf35c,3704,70058.23556078001,walking_to_bus,shuttle,Bus_start
20260611_171703_102cf35c,2139,70058.42086642915,walking_ticket,car,parking_area
20260611_171703_102cf35c,2297,70058.42086642915,parking,car,parking_lot
20260611_171703_102cf35c,2299,70058.42086642915,parking,car,parking_lot
20260611_171703_102cf35c,2300,70058.42086642915,parking,car,parking_lot
20260611_171703_102cf35c,2557,70059.13515214344,scanned,shuttle,ticket_scan
20260611_171703_102cf35c,2618,70059.13515214344,scanning,shuttle,ticket_scan
20260611_171703_102cf35c,1758,70059.13515214344,scanned,car,ticket_scan
20260611_171703_102cf35c,1811,70059.13515214344,scanning,car,ticket_scan
20260611_171703_102cf35c,2820,70059.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,3705,70059.32512173343,generated,car,Node1
20260611_171703_102cf35c,3705,70059.32512173343,waiting_car,car,Node1
20260611_171703_102cf35c,3705,70059.32512173343,in_car,car,46354890
20260611_171703_102cf35c,3706,70059.52945908143,generated,car,Node5
20260611_171703_102cf35c,3706,70059.52945908143,waiting_car,car,Node5
20260611_171703_102cf35c,3706,70059.52945908143,in_car,car,3611512307
20260611_171703_102cf35c,2105,70059.60950065505,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,2107,70059.60950065505,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,2109,70059.60950065505,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,1771,70059.60950065505,scanned,car,ticket_scan
20260611_171703_102cf35c,1815,70059.60950065505,scanning,car,ticket_scan
20260611_171703_102cf35c,2826,70061.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,2190,70061.31143221907,walking_ticket,car,parking_area
20260611_171703_102cf35c,2234,70061.31143221907,parking,car,parking_lot
20260611_171703_102cf35c,3509,70061.99842782578,waiting_bus,shuttle,bus_stop
20260611_171703_102cf35c,3509,70061.99842782578,in_bus,shuttle,bus
20260611_171703_102cf35c,3510,70062.01965593091,waiting_bus,shuttle,bus_stop
20260611_171703_102cf35c,2560,70062.02571793336,scanned,shuttle,ticket_scan
20260611_171703_102cf35c,2639,70062.02571793336,scanning,shuttle,ticket_scan
20260611_171703_102cf35c,3707,70062.67480489679,generated,car,Node5
20260611_171703_102cf35c,3707,70062.67480489679,waiting_car,car,Node5
20260611_171703_102cf35c,3707,70062.67480489679,in_car,car,3611512307
20260611_171703_102cf35c,2829,70063.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,3708,70063.2690244138,generated,car,Node5
20260611_171703_102cf35c,3708,70063.2690244138,waiting_car,car,Node5
20260611_171703_102cf35c,3708,70063.2690244138,in_car,car,3611512307
20260611_171703_102cf35c,3709,70063.32317243429,generated,car,Node1
20260611_171703_102cf35c,3709,70063.32317243429,waiting_car,car,Node1
20260611_171703_102cf35c,3709,70063.32317243429,in_car,car,46354890
20260611_171703_102cf35c,3512,70063.41763008272,waiting_bus,shuttle,bus_stop
20260611_171703_102cf35c,3710,70063.52662382167,generated,car,Node1
20260611_171703_102cf35c,3710,70063.52662382167,waiting_car,car,Node1
20260611_171703_102cf35c,3710,70063.52662382167,in_car,car,46354890
20260611_171703_102cf35c,2140,70063.89521494076,walking_ticket,car,parking_area
20260611_171703_102cf35c,2142,70063.89521494076,walking_ticket,car,parking_area
20260611_171703_102cf35c,2143,70063.89521494076,walking_ticket,car,parking_area
20260611_171703_102cf35c,2301,70063.89521494076,parking,car,parking_lot
20260611_171703_102cf35c,3711,70063.9395848234,generated,car,Node1
20260611_171703_102cf35c,3711,70063.9395848234,waiting_car,car,Node1
20260611_171703_102cf35c,3711,70063.9395848234,in_car,car,46354890
20260611_171703_102cf35c,3510,70063.99842782578,in_bus,shuttle,bus
20260611_171703_102cf35c,2080,70064.13515214344,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,2086,70064.13515214344,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,1851,70064.13515214344,scanned,car,ticket_scan
20260611_171703_102cf35c,2650,70064.13515214344,scanning,shuttle,ticket_scan
20260611_171703_102cf35c,3712,70064.74385170965,generated,car,Node1
20260611_171703_102cf35c,3712,70064.74385170965,waiting_car,car,Node1
20260611_171703_102cf35c,3712,70064.74385170965,in_car,car,46354890
20260611_171703_102cf35c,3713,70064.81066044638,generated,car,Node5
20260611_171703_102cf35c,3713,70064.81066044638,waiting_car,car,Node5
20260611_171703_102cf35c,3713,70064.81066044638,in_car,car,3611512307
20260611_171703_102cf35c,2874,70065.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,3518,70065.90794045579,waiting_bus,shuttle,bus_stop
20260611_171703_102cf35c,3512,70065.99842782578,in_bus,shuttle,bus
20260611_171703_102cf35c,1858,70066.02571793336,scanned,car,ticket_scan
20260611_171703_102cf35c,1860,70066.02571793336,scanning,car,ticket_scan
20260611_171703_102cf35c,3714,70066.39456892818,generated,car,Node1
20260611_171703_102cf35c,3714,70066.39456892818,waiting_car,car,Node1
20260611_171703_102cf35c,3714,70066.39456892818,in_car,car,46354890
20260611_171703_102cf35c,3715,70066.50718953751,generated,car,Node5
20260611_171703_102cf35c,3715,70066.50718953751,waiting_car,car,Node5
20260611_171703_102cf35c,3715,70066.50718953751,in_car,car,3611512307
20260611_171703_102cf35c,2098,70067.02571793336,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,2910,70067.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,1859,70067.60950065505,scanned,car,ticket_scan
20260611_171703_102cf35c,1861,70067.60950065505,scanning,car,ticket_scan
20260611_171703_102cf35c,3518,70067.99842782578,in_bus,shuttle,bus
20260611_171703_102cf35c,2146,70068.42086642915,walking_ticket,car,parking_area
20260611_171703_102cf35c,2231,70068.42086642915,parking,car,parking_lot
20260611_171703_102cf35c,3716,70068.45293217986,generated,car,Node5
20260611_171703_102cf35c,3716,70068.45293217986,waiting_car,car,Node5
20260611_171703_102cf35c,3716,70068.45293217986,in_car,car,3611512307
20260611_171703_102cf35c,3520,70068.54529065815,waiting_bus,shuttle,bus_stop
20260611_171703_102cf35c,2605,70069.13515214344,scanned,shuttle,ticket_scan
20260611_171703_102cf35c,2657,70069.13515214344,scanning,shuttle,ticket_scan
20260611_171703_102cf35c,2912,70069.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,2110,70069.60950065505,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,2111,70069.60950065505,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,2114,70069.60950065505,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,3521,70069.85417200044,waiting_bus,shuttle,bus_stop
20260611_171703_102cf35c,3520,70069.99842782578,in_bus,shuttle,bus
20260611_171703_102cf35c,2913,70071.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,2172,70071.31143221907,walking_ticket,car,parking_area
20260611_171703_102cf35c,2302,70071.31143221907,parking,car,parking_lot
20260611_171703_102cf35c,2303,70071.31143221907,parking,car,parking_lot
20260611_171703_102cf35c,2304,70071.31143221907,parking,car,parking_lot
20260611_171703_102cf35c,3717,70071.62792174066,generated,car,Node1
20260611_171703_102cf35c,3717,70071.62792174066,waiting_car,car,Node1
20260611_171703_102cf35c,3717,70071.62792174066,in_car,car,46354890
20260611_171703_102cf35c,3521,70071.99842782578,in_bus,shuttle,bus
20260611_171703_102cf35c,2618,70072.13515214344,scanned,shuttle,ticket_scan
20260611_171703_102cf35c,1778,70072.13515214344,scanning,car,ticket_scan
20260611_171703_102cf35c,1811,70072.13515214344,scanned,car,ticket_scan
20260611_171703_102cf35c,2677,70072.13515214344,scanning,shuttle,ticket_scan
20260611_171703_102cf35c,1815,70072.60950065505,scanned,car,ticket_scan
20260611_171703_102cf35c,2680,70072.60950065505,scanning,shuttle,ticket_scan
20260611_171703_102cf35c,2917,70073.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,3718,70073.37134338866,generated,car,Node1
20260611_171703_102cf35c,3718,70073.37134338866,waiting_car,car,Node1
20260611_171703_102cf35c,3718,70073.37134338866,in_car,car,46354890
20260611_171703_102cf35c,2148,70073.89521494076,walking_ticket,car,parking_area
20260611_171703_102cf35c,2149,70073.89521494076,walking_ticket,car,parking_area
20260611_171703_102cf35c,2150,70073.89521494076,walking_ticket,car,parking_area
20260611_171703_102cf35c,2193,70073.89521494076,parking,car,parking_lot
20260611_171703_102cf35c,2089,70074.13515214344,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,2090,70074.13515214344,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,3719,70074.18729484905,generated,shuttle,Bus_start
20260611_171703_102cf35c,3719,70074.18729484905,walking_to_bus,shuttle,Bus_start
20260611_171703_102cf35c,2639,70075.02571793336,scanned,shuttle,ticket_scan
20260611_171703_102cf35c,1862,70075.02571793336,scanning,car,ticket_scan
20260611_171703_102cf35c,2923,70075.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,2099,70077.02571793336,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,2650,70077.13515214344,scanned,shuttle,ticket_scan
20260611_171703_102cf35c,1863,70077.13515214344,scanning,car,ticket_scan
20260611_171703_102cf35c,2940,70077.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,3720,70077.27624171495,generated,car,Node1
20260611_171703_102cf35c,3720,70077.27624171495,waiting_car,car,Node1
20260611_171703_102cf35c,3720,70077.27624171495,in_car,car,46354890
20260611_171703_102cf35c,3721,70077.88681657033,generated,car,Node5
20260611_171703_102cf35c,3721,70077.88681657033,waiting_car,car,Node5
20260611_171703_102cf35c,3721,70077.88681657033,in_car,car,3611512307
20260611_171703_102cf35c,3722,70077.89959087352,generated,car,Node1
20260611_171703_102cf35c,3722,70077.89959087352,waiting_car,car,Node1
20260611_171703_102cf35c,3722,70077.89959087352,in_car,car,46354890
20260611_171703_102cf35c,3723,70078.38440413415,generated,car,Node1
20260611_171703_102cf35c,3723,70078.38440413415,waiting_car,car,Node1
20260611_171703_102cf35c,3723,70078.38440413415,in_car,car,46354890
20260611_171703_102cf35c,3724,70078.40789015229,generated,car,Node5
20260611_171703_102cf35c,3724,70078.40789015229,waiting_car,car,Node5
20260611_171703_102cf35c,3724,70078.40789015229,in_car,car,3611512307
20260611_171703_102cf35c,2151,70078.42086642915,walking_ticket,car,parking_area
20260611_171703_102cf35c,2308,70078.42086642915,parking,car,parking_lot
20260611_171703_102cf35c,2309,70078.42086642915,parking,car,parking_lot
20260611_171703_102cf35c,1860,70079.02571793336,scanned,car,ticket_scan
20260611_171703_102cf35c,2683,70079.02571793336,scanning,shuttle,ticket_scan
20260611_171703_102cf35c,2982,70079.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,2115,70079.60950065505,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,2120,70079.60950065505,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,1861,70080.60950065505,scanned,car,ticket_scan
20260611_171703_102cf35c,1817,70080.60950065505,scanning,car,ticket_scan
20260611_171703_102cf35c,2988,70081.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,2191,70081.31143221907,walking_ticket,car,parking_area
20260611_171703_102cf35c,2310,70081.31143221907,parking,car,parking_lot
20260611_171703_102cf35c,2312,70081.31143221907,parking,car,parking_lot
20260611_171703_102cf35c,2657,70082.13515214344,scanned,shuttle,ticket_scan
20260611_171703_102cf35c,1825,70082.13515214344,scanning,car,ticket_scan
20260611_171703_102cf35c,3725,70082.56510746873,generated,car,Node1
20260611_171703_102cf35c,3725,70082.56510746873,waiting_car,car,Node1
20260611_171703_102cf35c,3725,70082.56510746873,in_car,car,46354890
20260611_171703_102cf35c,3531,70082.61163691958,waiting_bus,shuttle,bus_stop
20260611_171703_102cf35c,3531,70082.61163691958,in_bus,shuttle,bus
20260611_171703_102cf35c,3533,70083.02340892165,waiting_bus,shuttle,bus_stop
20260611_171703_102cf35c,3020,70083.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,2144,70083.89521494076,walking_ticket,car,parking_area
20260611_171703_102cf35c,2145,70083.89521494076,walking_ticket,car,parking_area
20260611_171703_102cf35c,2147,70083.89521494076,walking_ticket,car,parking_area
20260611_171703_102cf35c,2235,70083.89521494076,parking,car,parking_lot
20260611_171703_102cf35c,2155,70084.13515214344,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,2158,70084.13515214344,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,2159,70084.13515214344,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,3533,70084.61163691958,in_bus,shuttle,bus
20260611_171703_102cf35c,1778,70085.13515214344,scanned,car,ticket_scan
20260611_171703_102cf35c,1828,70085.13515214344,scanning,car,ticket_scan
20260611_171703_102cf35c,2677,70085.13515214344,scanned,shuttle,ticket_scan
20260611_171703_102cf35c,1864,70085.13515214344,scanning,car,ticket_scan
20260611_171703_102cf35c,3021,70085.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,2680,70085.60950065505,scanned,shuttle,ticket_scan
20260611_171703_102cf35c,1833,70085.60950065505,scanning,car,ticket_scan
20260611_171703_102cf35c,3726,70086.00214804047,generated,car,Node5
20260611_171703_102cf35c,3726,70086.00214804047,waiting_car,car,Node5
20260611_171703_102cf35c,3726,70086.00214804047,in_car,car,3611512307
20260611_171703_102cf35c,3727,70086.91188424669,generated,car,Node5
20260611_171703_102cf35c,3727,70086.91188424669,waiting_car,car,Node5
20260611_171703_102cf35c,3727,70086.91188424669,in_car,car,3611512307
20260611_171703_102cf35c,2025,70087.02571793336,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,2054,70087.02571793336,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,3027,70087.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,3728,70087.42284765583,generated,car,Node5
20260611_171703_102cf35c,3728,70087.42284765583,waiting_car,car,Node5
20260611_171703_102cf35c,3728,70087.42284765583,in_car,car,3611512307
20260611_171703_102cf35c,3537,70087.53447037099,waiting_bus,shuttle,bus_stop
20260611_171703_102cf35c,3537,70087.53447037099,in_bus,shuttle,bus
20260611_171703_102cf35c,1862,70088.02571793336,scanned,car,ticket_scan
20260611_171703_102cf35c,1871,70088.02571793336,scanning,car,ticket_scan
20260611_171703_102cf35c,2192,70088.42086642915,walking_ticket,car,parking_area
20260611_171703_102cf35c,2197,70088.42086642915,walking_ticket,car,parking_area
20260611_171703_102cf35c,2316,70088.42086642915,parking,car,parking_lot
20260611_171703_102cf35c,3729,70088.61723810287,generated,car,Node5
20260611_171703_102cf35c,3729,70088.61723810287,waiting_car,car,Node5
20260611_171703_102cf35c,3729,70088.61723810287,in_car,car,3611512307
20260611_171703_102cf35c,3730,70089.1331998515,generated,car,Node5
20260611_171703_102cf35c,3730,70089.1331998515,waiting_car,car,Node5
20260611_171703_102cf35c,3730,70089.1331998515,in_car,car,3611512307
20260611_171703_102cf35c,3048,70089.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,2101,70089.60950065505,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,2104,70089.60950065505,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,1863,70090.13515214344,scanned,car,ticket_scan
20260611_171703_102cf35c,1873,70090.13515214344,scanning,car,ticket_scan
20260611_171703_102cf35c,3061,70091.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,2153,70091.31143221907,walking_ticket,car,parking_area
20260611_171703_102cf35c,2156,70091.31143221907,walking_ticket,car,parking_area
20260611_171703_102cf35c,2236,70091.31143221907,parking,car,parking_lot
20260611_171703_102cf35c,2237,70091.31143221907,parking,car,parking_lot
20260611_171703_102cf35c,2247,70091.31143221907,parking,car,parking_lot
20260611_171703_102cf35c,3731,70091.49628941534,generated,car,Node4
20260611_171703_102cf35c,3731,70091.49628941534,waiting_car,car,Node4
20260611_171703_102cf35c,3731,70091.49628941534,in_car,car,46493064
20260611_171703_102cf35c,2683,70092.02571793336,scanned,shuttle,ticket_scan
20260611_171703_102cf35c,1838,70092.02571793336,scanning,car,ticket_scan
20260611_171703_102cf35c,3062,70093.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,1817,70093.60950065505,scanned,car,ticket_scan
20260611_171703_102cf35c,1840,70093.60950065505,scanning,car,ticket_scan
20260611_171703_102cf35c,3732,70093.76994178844,generated,car,Node1
20260611_171703_102cf35c,3732,70093.76994178844,waiting_car,car,Node1
20260611_171703_102cf35c,3732,70093.76994178844,in_car,car,46354890
20260611_171703_102cf35c,2043,70093.89521494076,walking_ticket,car,parking_area
20260611_171703_102cf35c,2137,70093.89521494076,walking_ticket,car,parking_area
20260611_171703_102cf35c,2318,70093.89521494076,parking,car,parking_lot
20260611_171703_102cf35c,2319,70093.89521494076,parking,car,parking_lot
20260611_171703_102cf35c,2320,70093.89521494076,parking,car,parking_lot
20260611_171703_102cf35c,2162,70094.13515214344,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,2163,70094.13515214344,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,3733,70094.95119114139,generated,car,Node1
20260611_171703_102cf35c,3733,70094.95119114139,waiting_car,car,Node1
20260611_171703_102cf35c,3733,70094.95119114139,in_car,car,46354890
20260611_171703_102cf35c,1825,70095.13515214344,scanned,car,ticket_scan
20260611_171703_102cf35c,1843,70095.13515214344,scanning,car,ticket_scan
20260611_171703_102cf35c,3067,70095.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,3734,70095.68905352663,generated,car,Node4
20260611_171703_102cf35c,3734,70095.68905352663,waiting_car,car,Node4
20260611_171703_102cf35c,3734,70095.68905352663,in_car,car,46493064
20260611_171703_102cf35c,3735,70096.4211563176,generated,shuttle,Bus_start
20260611_171703_102cf35c,3735,70096.4211563176,walking_to_bus,shuttle,Bus_start
20260611_171703_102cf35c,2091,70097.02571793336,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,2118,70097.02571793336,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,2119,70097.02571793336,waiting_ticket,car,ticket_scan
20260611_171703_102cf35c,3094,70097.20006321536,waiting_ticket,shuttle,ticket_scan
20260611_171703_102cf35c,1828,70098.13515214344,scanned,car,ticket_scan
20260611_171703_102cf35c,1875,70098.13515214344,scanning,car,ticket_scan
20260611_171703_102cf35c,1864,70098.13515214344,scanned,car,ticket_scan
